sample_id,true_sg,pred_sg,condition,seed,gate_weight,correct
opxrd_608,19,19,clean,4,0.3148205578327179,True
opxrd_613,123,62,clean,4,0.3316488564014435,False
opxrd_618,129,129,clean,4,0.2079869955778122,True
opxrd_619,14,14,clean,4,0.2328220903873443,True
opxrd_624,14,26,clean,4,0.2953314185142517,False
opxrd_627,74,74,clean,4,0.0596348829567432,True
opxrd_629,129,129,clean,4,0.2094651758670807,True
opxrd_631,166,166,clean,4,0.2645194828510284,True
opxrd_632,166,166,clean,4,0.2335021346807479,True
opxrd_633,198,227,clean,4,0.301871508359909,False
opxrd_634,193,193,clean,4,0.3525143563747406,True
opxrd_635,2,2,clean,4,0.3686618208885193,True
opxrd_642,140,140,clean,4,0.2940672934055328,True
opxrd_646,19,19,clean,4,0.0386565886437892,True
opxrd_651,14,19,clean,4,0.0105668436735868,False
opxrd_666,14,60,clean,4,0.287971019744873,False
opxrd_667,2,2,clean,4,0.2036332190036773,True
opxrd_670,15,19,clean,4,0.1719216555356979,False
opxrd_676,14,14,clean,4,0.1480577439069748,True
opxrd_677,19,2,clean,4,0.1396367400884628,False
opxrd_683,2,2,clean,4,0.1694186180830001,True
opxrd_691,26,26,clean,4,0.2941548228263855,True
opxrd_695,148,148,clean,4,0.1181548908352851,True
opxrd_707,191,191,clean,4,0.2966248095035553,True
opxrd_708,45,45,clean,4,0.1959261745214462,True
opxrd_710,9,14,clean,4,0.1774760484695434,False
opxrd_727,2,162,clean,4,0.1859868913888931,False
opxrd_730,14,14,clean,4,0.2878497838973999,True
opxrd_735,62,62,clean,4,0.2053060084581375,True
opxrd_738,61,2,clean,4,0.2180025726556778,False
opxrd_740,4,14,clean,4,0.3213808238506317,False
opxrd_742,221,221,clean,4,0.1582246273756027,True
opxrd_743,72,72,clean,4,0.2461617588996887,True
opxrd_745,74,74,clean,4,0.059559691697359,True
opxrd_749,63,14,clean,4,0.1479015499353408,False
opxrd_752,36,36,clean,4,0.1213420927524566,True
opxrd_755,5,200,clean,4,0.3391844034194946,False
opxrd_756,167,167,clean,4,0.4068204760551452,True
opxrd_760,14,11,clean,4,0.2659824192523956,False
opxrd_773,166,166,clean,4,0.2625622153282165,True
opxrd_779,2,70,clean,4,0.2826755046844482,False
opxrd_781,74,74,clean,4,0.0570176728069782,True
opxrd_782,13,13,clean,4,0.1831152588129043,True
opxrd_787,217,217,clean,4,0.2166827023029327,True
opxrd_797,12,164,clean,4,0.2597846388816833,False
opxrd_801,88,88,clean,4,0.2169679105281829,True
opxrd_803,125,125,clean,4,0.3233843445777893,True
opxrd_805,139,139,clean,4,0.3705779314041137,True
opxrd_808,129,176,clean,4,0.2217262387275695,False
opxrd_809,62,36,clean,4,0.1382975876331329,False
opxrd_816,14,14,clean,4,0.2184218019247055,True
opxrd_817,14,26,clean,4,0.3064878582954407,False
opxrd_818,191,191,clean,4,0.2830913662910461,True
opxrd_823,14,14,clean,4,0.181426003575325,True
opxrd_824,14,14,clean,4,0.2272514253854751,True
opxrd_826,125,125,clean,4,0.3361448645591736,True
opxrd_831,223,166,clean,4,0.2540427148342132,False
opxrd_833,139,139,clean,4,0.3858639895915985,True
opxrd_836,12,2,clean,4,0.2084138244390487,False
opxrd_850,19,14,clean,4,0.1923853009939193,False
opxrd_862,225,225,clean,4,0.1244083791971206,True
opxrd_866,225,225,clean,4,0.1065200567245483,True
opxrd_871,225,225,clean,4,0.0884141474962234,True
opxrd_875,225,225,clean,4,0.092570811510086,True
opxrd_883,225,225,clean,4,0.105936050415039,True
opxrd_885,225,225,clean,4,0.1284452825784683,True
opxrd_886,225,225,clean,4,0.0800033509731292,True
opxrd_898,225,225,clean,4,0.1271494925022125,True
opxrd_901,225,225,clean,4,0.1172489076852798,True
opxrd_904,225,225,clean,4,0.1336992979049682,True
opxrd_907,225,225,clean,4,0.0916226357221603,True
opxrd_910,225,225,clean,4,0.1171508729457855,True
opxrd_913,225,225,clean,4,0.0722191631793975,True
opxrd_917,225,225,clean,4,0.12922303378582,True
opxrd_927,225,225,clean,4,0.1211520433425903,True
opxrd_930,225,225,clean,4,0.0908543094992637,True
opxrd_935,225,225,clean,4,0.1216488629579544,True
opxrd_938,225,225,clean,4,0.1298068314790725,True
opxrd_943,225,225,clean,4,0.1436927169561386,True
opxrd_944,225,225,clean,4,0.1350680142641067,True
opxrd_950,225,225,clean,4,0.1457442343235016,True
opxrd_958,225,225,clean,4,0.1266274899244308,True
opxrd_965,225,225,clean,4,0.0926621854305267,True
opxrd_970,225,225,clean,4,0.1398769170045852,True
opxrd_983,225,225,clean,4,0.1272751241922378,True
opxrd_986,225,225,clean,4,0.0813246816396713,True
opxrd_994,225,225,clean,4,0.1380127817392349,True
opxrd_998,225,225,clean,4,0.1456890255212783,True
opxrd_1005,225,225,clean,4,0.1360428184270858,True
opxrd_1015,225,225,clean,4,0.0795182287693023,True
opxrd_1016,225,225,clean,4,0.0756384506821632,True
opxrd_1024,225,225,clean,4,0.1213493645191192,True
opxrd_1027,225,225,clean,4,0.139260858297348,True
opxrd_1037,225,225,clean,4,0.1235757693648338,True
opxrd_1039,225,225,clean,4,0.1343636065721511,True
opxrd_1054,225,225,clean,4,0.1427502632141113,True
opxrd_1058,225,225,clean,4,0.1492702960968017,True
opxrd_1061,225,225,clean,4,0.1332299709320068,True
opxrd_1067,225,225,clean,4,0.1329593509435653,True
opxrd_1068,225,225,clean,4,0.1289057582616806,True
opxrd_1072,225,225,clean,4,0.1415367424488067,True
opxrd_1079,225,225,clean,4,0.1267404556274414,True
opxrd_1081,225,225,clean,4,0.1089060306549072,True
opxrd_1082,225,225,clean,4,0.1178146675229072,True
opxrd_1083,225,225,clean,4,0.1298227459192276,True
opxrd_1084,225,225,clean,4,0.1246653571724891,True
opxrd_1087,225,225,clean,4,0.1233122125267982,True
opxrd_1091,225,225,clean,4,0.1331606209278106,True
opxrd_1092,225,225,clean,4,0.0809260383248329,True
opxrd_1094,225,225,clean,4,0.1287213712930679,True
opxrd_1100,225,225,clean,4,0.1224973425269126,True
opxrd_1105,225,225,clean,4,0.0721251294016838,True
opxrd_1113,225,225,clean,4,0.1345587819814682,True
opxrd_1117,225,225,clean,4,0.1331151723861694,True
opxrd_1118,225,225,clean,4,0.134937897324562,True
opxrd_1120,225,225,clean,4,0.1473114788532257,True
opxrd_1123,225,225,clean,4,0.1287731677293777,True
opxrd_1126,225,225,clean,4,0.1291962265968322,True
opxrd_1135,225,225,clean,4,0.1370838731527328,True
opxrd_1138,225,225,clean,4,0.1406072378158569,True
opxrd_1140,225,225,clean,4,0.1420119404792785,True
opxrd_1142,225,225,clean,4,0.0725552290678024,True
opxrd_1145,225,225,clean,4,0.1302197426557541,True
opxrd_1152,225,225,clean,4,0.1242426037788391,True
opxrd_1175,225,225,clean,4,0.114753782749176,True
opxrd_1180,225,225,clean,4,0.1355585306882858,True
opxrd_1183,225,225,clean,4,0.129344642162323,True
opxrd_1185,225,225,clean,4,0.1425535082817077,True
opxrd_1188,225,225,clean,4,0.1272454261779785,True
opxrd_1190,225,225,clean,4,0.1275692135095596,True
opxrd_aug_source_715_label_52,53,53,clean,4,0.2207881957292556,True
opxrd_0,225,217,strong_peak_scaling,0,0.3040514588356018,False
opxrd_1,88,88,strong_peak_scaling,0,0.1971088349819183,True
opxrd_7,61,129,strong_peak_scaling,0,0.2792278230190277,False
opxrd_15,221,63,strong_peak_scaling,0,0.1649675816297531,False
opxrd_22,216,227,strong_peak_scaling,0,0.3208557665348053,False
opxrd_28,15,15,strong_peak_scaling,0,0.1021846011281013,True
opxrd_32,14,14,strong_peak_scaling,0,0.2167664170265197,True
opxrd_35,2,60,strong_peak_scaling,0,0.2713631689548492,False
opxrd_36,163,163,strong_peak_scaling,0,0.2371131032705307,True
opxrd_37,11,11,strong_peak_scaling,0,0.2600004374980926,True
opxrd_38,13,2,strong_peak_scaling,0,0.1265794336795807,False
opxrd_46,148,148,strong_peak_scaling,0,0.1622798889875412,True
opxrd_53,139,139,strong_peak_scaling,0,0.3898407220840454,True
opxrd_61,14,14,strong_peak_scaling,0,0.2327692508697509,True
opxrd_68,60,60,strong_peak_scaling,0,0.1383360922336578,True
opxrd_76,129,129,strong_peak_scaling,0,0.2692480981349945,True
opxrd_83,2,2,strong_peak_scaling,0,0.1805209219455719,True
opxrd_85,203,203,strong_peak_scaling,0,0.1139308959245681,True
opxrd_94,15,15,strong_peak_scaling,0,0.2877403497695923,True
opxrd_97,15,2,strong_peak_scaling,0,0.093700997531414,False
opxrd_98,2,14,strong_peak_scaling,0,0.1802124381065368,False
opxrd_106,11,11,strong_peak_scaling,0,0.2308099567890167,True
opxrd_114,33,14,strong_peak_scaling,0,0.3152457177639007,False
opxrd_119,62,62,strong_peak_scaling,0,0.1517053842544555,True
opxrd_120,4,166,strong_peak_scaling,0,0.3210358023643493,False
opxrd_124,19,19,strong_peak_scaling,0,0.120819553732872,True
opxrd_125,224,140,strong_peak_scaling,0,0.3008727729320526,False
opxrd_127,11,11,strong_peak_scaling,0,0.1894704401493072,True
opxrd_150,15,15,strong_peak_scaling,0,0.0497923083603382,True
opxrd_152,14,14,strong_peak_scaling,0,0.2438202649354934,True
opxrd_168,227,227,strong_peak_scaling,0,0.2564921975135803,True
opxrd_170,60,60,strong_peak_scaling,0,0.1588831692934036,True
opxrd_178,193,46,strong_peak_scaling,0,0.3958748281002044,False
opxrd_184,14,14,strong_peak_scaling,0,0.0979478880763053,True
opxrd_187,125,125,strong_peak_scaling,0,0.299223780632019,True
opxrd_189,2,2,strong_peak_scaling,0,0.3546473383903503,True
opxrd_200,74,2,strong_peak_scaling,0,0.1311084181070327,False
opxrd_201,14,14,strong_peak_scaling,0,0.1503850668668747,True
opxrd_203,71,193,strong_peak_scaling,0,0.3551979064941406,False
opxrd_211,62,62,strong_peak_scaling,0,0.3530137538909912,True
opxrd_212,129,129,strong_peak_scaling,0,0.3203169405460357,True
opxrd_213,74,2,strong_peak_scaling,0,0.1445010155439376,False
opxrd_231,4,4,strong_peak_scaling,0,0.2890503406524658,True
opxrd_232,148,88,strong_peak_scaling,0,0.3071593642234802,False
opxrd_239,176,176,strong_peak_scaling,0,0.3509247004985809,True
opxrd_247,19,19,strong_peak_scaling,0,0.2726122736930847,True
opxrd_252,36,36,strong_peak_scaling,0,0.2571503520011902,True
opxrd_255,14,58,strong_peak_scaling,0,0.197910338640213,False
opxrd_264,60,60,strong_peak_scaling,0,0.1714695245027542,True
opxrd_267,221,2,strong_peak_scaling,0,0.2316070646047592,False
opxrd_276,15,60,strong_peak_scaling,0,0.321387380361557,False
opxrd_283,2,2,strong_peak_scaling,0,0.3616516292095184,True
opxrd_285,33,2,strong_peak_scaling,0,0.2871676683425903,False
opxrd_286,129,129,strong_peak_scaling,0,0.2995971143245697,True
opxrd_289,33,36,strong_peak_scaling,0,0.1433397531509399,False
opxrd_294,205,205,strong_peak_scaling,0,0.3395857512950897,True
opxrd_304,14,2,strong_peak_scaling,0,0.2350835353136062,False
opxrd_309,15,2,strong_peak_scaling,0,0.114710509777069,False
opxrd_310,62,62,strong_peak_scaling,0,0.3117164969444275,True
opxrd_312,142,125,strong_peak_scaling,0,0.3159064650535583,False
opxrd_314,227,227,strong_peak_scaling,0,0.2772325277328491,True
opxrd_315,60,60,strong_peak_scaling,0,0.1902009546756744,True
opxrd_328,63,13,strong_peak_scaling,0,0.0807392746210098,False
opxrd_334,148,148,strong_peak_scaling,0,0.175382450222969,True
opxrd_338,221,225,strong_peak_scaling,0,0.1891377568244934,False
opxrd_343,74,140,strong_peak_scaling,0,0.329993724822998,False
opxrd_344,61,61,strong_peak_scaling,0,0.1764221489429474,True
opxrd_345,85,19,strong_peak_scaling,0,0.3097762763500213,False
opxrd_346,225,225,strong_peak_scaling,0,0.2811954617500305,True
opxrd_347,15,15,strong_peak_scaling,0,0.2086181640625,True
opxrd_350,14,14,strong_peak_scaling,0,0.2639806568622589,True
opxrd_352,15,14,strong_peak_scaling,0,0.3080989122390747,False
opxrd_355,167,2,strong_peak_scaling,0,0.2377748936414718,False
opxrd_357,4,4,strong_peak_scaling,0,0.0342483781278133,True
opxrd_360,227,19,strong_peak_scaling,0,0.023362211883068,False
opxrd_369,121,121,strong_peak_scaling,0,0.2358680069446563,True
opxrd_373,2,14,strong_peak_scaling,0,0.1372265368700027,False
opxrd_379,72,72,strong_peak_scaling,0,0.2764548361301422,True
opxrd_381,161,18,strong_peak_scaling,0,0.250847578048706,False
opxrd_392,29,29,strong_peak_scaling,0,0.1975696980953216,True
opxrd_408,2,2,strong_peak_scaling,0,0.1991181969642639,True
opxrd_410,12,12,strong_peak_scaling,0,0.2264013439416885,True
opxrd_415,14,62,strong_peak_scaling,0,0.1860822886228561,False
opxrd_429,141,227,strong_peak_scaling,0,0.1645707786083221,False
opxrd_433,14,11,strong_peak_scaling,0,0.3013849556446075,False
opxrd_435,140,140,strong_peak_scaling,0,0.3777403235435486,True
opxrd_464,74,74,strong_peak_scaling,0,0.0907961428165435,True
opxrd_467,60,60,strong_peak_scaling,0,0.2013408690690994,True
opxrd_482,14,15,strong_peak_scaling,0,0.2993189990520477,False
opxrd_496,148,148,strong_peak_scaling,0,0.1197448521852493,True
opxrd_503,14,14,strong_peak_scaling,0,0.1289857774972915,True
opxrd_507,87,72,strong_peak_scaling,0,0.308852344751358,False
opxrd_511,19,19,strong_peak_scaling,0,0.2756496667861938,True
opxrd_512,74,15,strong_peak_scaling,0,0.0653750970959663,False
opxrd_513,14,14,strong_peak_scaling,0,0.2470203042030334,True
opxrd_519,148,14,strong_peak_scaling,0,0.2538931965827942,False
opxrd_529,227,227,strong_peak_scaling,0,0.3154976367950439,True
opxrd_531,14,14,strong_peak_scaling,0,0.1253200322389602,True
opxrd_535,164,198,strong_peak_scaling,0,0.1548796445131302,False
opxrd_536,60,62,strong_peak_scaling,0,0.2727372646331787,False
opxrd_540,194,46,strong_peak_scaling,0,0.4034326672554016,False
opxrd_542,58,58,strong_peak_scaling,0,0.1605399549007415,True
opxrd_544,88,88,strong_peak_scaling,0,0.1797511279582977,True
opxrd_545,14,14,strong_peak_scaling,0,0.2096539437770843,True
opxrd_553,62,62,strong_peak_scaling,0,0.2362743467092514,True
opxrd_557,63,15,strong_peak_scaling,0,0.2262085080146789,False
opxrd_558,15,14,strong_peak_scaling,0,0.2741701602935791,False
opxrd_560,129,14,strong_peak_scaling,0,0.2307026535272598,False
opxrd_561,62,62,strong_peak_scaling,0,0.2130057513713836,True
opxrd_564,92,92,strong_peak_scaling,0,0.3194189369678497,True
opxrd_576,176,176,strong_peak_scaling,0,0.2205047160387039,True
opxrd_586,62,15,strong_peak_scaling,0,0.2866417169570923,False
opxrd_588,2,2,strong_peak_scaling,0,0.1594598889350891,True
opxrd_600,14,167,strong_peak_scaling,0,0.3649539053440094,False
opxrd_608,19,205,strong_peak_scaling,0,0.3214190304279327,False
opxrd_613,123,62,strong_peak_scaling,0,0.3192484378814697,False
opxrd_618,129,129,strong_peak_scaling,0,0.2501929104328155,True
opxrd_619,14,14,strong_peak_scaling,0,0.2334762662649154,True
opxrd_624,14,26,strong_peak_scaling,0,0.3010165393352508,False
opxrd_627,74,15,strong_peak_scaling,0,0.1075623333454132,False
opxrd_629,129,129,strong_peak_scaling,0,0.2533823549747467,True
opxrd_631,166,166,strong_peak_scaling,0,0.2533869743347168,True
opxrd_632,166,166,strong_peak_scaling,0,0.2395480871200561,True
opxrd_633,198,227,strong_peak_scaling,0,0.2476919740438461,False
opxrd_634,193,193,strong_peak_scaling,0,0.3524240255355835,True
opxrd_635,2,2,strong_peak_scaling,0,0.3653945326805115,True
opxrd_642,140,140,strong_peak_scaling,0,0.1839500516653061,True
opxrd_646,19,36,strong_peak_scaling,0,0.1565122008323669,False
opxrd_651,14,19,strong_peak_scaling,0,0.0761075168848037,False
opxrd_666,14,60,strong_peak_scaling,0,0.2860159575939178,False
opxrd_667,2,2,strong_peak_scaling,0,0.2493844330310821,True
opxrd_670,15,19,strong_peak_scaling,0,0.1276369541883468,False
opxrd_676,14,14,strong_peak_scaling,0,0.1964420229196548,True
opxrd_677,19,2,strong_peak_scaling,0,0.1224646940827369,False
opxrd_683,2,2,strong_peak_scaling,0,0.1758829355239868,True
opxrd_691,26,26,strong_peak_scaling,0,0.3208714723587036,True
opxrd_695,148,148,strong_peak_scaling,0,0.1586775779724121,True
opxrd_707,191,191,strong_peak_scaling,0,0.2973026037216186,True
opxrd_708,45,45,strong_peak_scaling,0,0.2159435003995895,True
opxrd_710,9,14,strong_peak_scaling,0,0.1961724609136581,False
opxrd_727,2,2,strong_peak_scaling,0,0.1817498952150344,True
opxrd_730,14,9,strong_peak_scaling,0,0.2940314710140228,False
opxrd_735,62,62,strong_peak_scaling,0,0.2233479022979736,True
opxrd_738,61,2,strong_peak_scaling,0,0.1932054460048675,False
opxrd_740,4,26,strong_peak_scaling,0,0.3075290620326996,False
opxrd_742,221,221,strong_peak_scaling,0,0.1728935837745666,True
opxrd_743,72,72,strong_peak_scaling,0,0.2900858223438263,True
opxrd_745,74,74,strong_peak_scaling,0,0.0702078714966774,True
opxrd_749,63,14,strong_peak_scaling,0,0.1403330117464065,False
opxrd_752,36,36,strong_peak_scaling,0,0.2374923825263977,True
opxrd_755,5,200,strong_peak_scaling,0,0.3261331617832184,False
opxrd_756,167,167,strong_peak_scaling,0,0.4015338122844696,True
opxrd_760,14,11,strong_peak_scaling,0,0.2434469759464264,False
opxrd_773,166,166,strong_peak_scaling,0,0.2859546840190887,True
opxrd_779,2,194,strong_peak_scaling,0,0.2756288349628448,False
opxrd_781,74,15,strong_peak_scaling,0,0.0514864884316921,False
opxrd_782,13,13,strong_peak_scaling,0,0.2105365097522735,True
opxrd_787,217,217,strong_peak_scaling,0,0.2206572890281677,True
opxrd_797,12,227,strong_peak_scaling,0,0.2489174008369445,False
opxrd_801,88,15,strong_peak_scaling,0,0.228411003947258,False
opxrd_803,125,125,strong_peak_scaling,0,0.3283145427703857,True
opxrd_805,139,139,strong_peak_scaling,0,0.365392655134201,True
opxrd_808,129,176,strong_peak_scaling,0,0.2061697840690612,False
opxrd_809,62,36,strong_peak_scaling,0,0.1934961527585983,False
opxrd_816,14,14,strong_peak_scaling,0,0.2196967750787735,True
opxrd_817,14,15,strong_peak_scaling,0,0.2954317331314087,False
opxrd_818,191,191,strong_peak_scaling,0,0.2802166938781738,True
opxrd_823,14,14,strong_peak_scaling,0,0.2072148621082306,True
opxrd_824,14,14,strong_peak_scaling,0,0.2545472383499145,True
opxrd_826,125,125,strong_peak_scaling,0,0.270000159740448,True
opxrd_831,223,166,strong_peak_scaling,0,0.201322391629219,False
opxrd_833,139,139,strong_peak_scaling,0,0.3829223811626434,True
opxrd_836,12,2,strong_peak_scaling,0,0.2026004791259765,False
opxrd_850,19,166,strong_peak_scaling,0,0.1771178245544433,False
opxrd_862,225,225,strong_peak_scaling,0,0.2056012451648712,True
opxrd_866,225,225,strong_peak_scaling,0,0.1135508343577385,True
opxrd_871,225,225,strong_peak_scaling,0,0.0911237522959709,True
opxrd_875,225,225,strong_peak_scaling,0,0.1006205379962921,True
opxrd_883,225,225,strong_peak_scaling,0,0.1036421284079551,True
opxrd_885,225,225,strong_peak_scaling,0,0.1285816878080368,True
opxrd_886,225,225,strong_peak_scaling,0,0.1184777021408081,True
opxrd_898,225,225,strong_peak_scaling,0,0.1290272027254104,True
opxrd_901,225,225,strong_peak_scaling,0,0.1160861328244209,True
opxrd_904,225,225,strong_peak_scaling,0,0.1331638097763061,True
opxrd_907,225,225,strong_peak_scaling,0,0.1009959951043129,True
opxrd_910,225,225,strong_peak_scaling,0,0.1197965145111084,True
opxrd_913,225,225,strong_peak_scaling,0,0.0851831138134002,True
opxrd_917,225,225,strong_peak_scaling,0,0.1298554241657257,True
opxrd_927,225,225,strong_peak_scaling,0,0.1800497174263,True
opxrd_930,225,225,strong_peak_scaling,0,0.0910943374037742,True
opxrd_935,225,225,strong_peak_scaling,0,0.1214472204446792,True
opxrd_938,225,225,strong_peak_scaling,0,0.1593662202358245,True
opxrd_943,225,225,strong_peak_scaling,0,0.2024313807487487,True
opxrd_944,225,225,strong_peak_scaling,0,0.1355508416891098,True
opxrd_950,225,225,strong_peak_scaling,0,0.1524796485900879,True
opxrd_958,225,225,strong_peak_scaling,0,0.1367131024599075,True
opxrd_965,225,225,strong_peak_scaling,0,0.1134931594133377,True
opxrd_970,225,225,strong_peak_scaling,0,0.1344773173332214,True
opxrd_983,225,225,strong_peak_scaling,0,0.1271204799413681,True
opxrd_986,225,139,strong_peak_scaling,0,0.2291591912508011,False
opxrd_994,225,225,strong_peak_scaling,0,0.1376064270734787,True
opxrd_998,225,225,strong_peak_scaling,0,0.1425856500864029,True
opxrd_1005,225,225,strong_peak_scaling,0,0.1369989216327667,True
opxrd_1015,225,225,strong_peak_scaling,0,0.0764575153589248,True
opxrd_1016,225,225,strong_peak_scaling,0,0.0650373399257659,True
opxrd_1024,225,225,strong_peak_scaling,0,0.2521397173404693,True
opxrd_1027,225,225,strong_peak_scaling,0,0.1329971104860305,True
opxrd_1037,225,225,strong_peak_scaling,0,0.1237071305513382,True
opxrd_1039,225,225,strong_peak_scaling,0,0.1347467750310897,True
opxrd_1054,225,225,strong_peak_scaling,0,0.1442870795726776,True
opxrd_1058,225,225,strong_peak_scaling,0,0.171287402510643,True
opxrd_1061,225,225,strong_peak_scaling,0,0.1312486976385116,True
opxrd_1067,225,225,strong_peak_scaling,0,0.1347670406103134,True
opxrd_1068,225,225,strong_peak_scaling,0,0.1285210847854614,True
opxrd_1072,225,225,strong_peak_scaling,0,0.1451877355575561,True
opxrd_1079,225,225,strong_peak_scaling,0,0.1266811639070511,True
opxrd_1081,225,225,strong_peak_scaling,0,0.11230980604887,True
opxrd_1082,225,225,strong_peak_scaling,0,0.1186724528670311,True
opxrd_1083,225,225,strong_peak_scaling,0,0.1570431739091873,True
opxrd_1084,225,225,strong_peak_scaling,0,0.1276137828826904,True
opxrd_1087,225,225,strong_peak_scaling,0,0.1336582005023956,True
opxrd_1091,225,225,strong_peak_scaling,0,0.1328429728746414,True
opxrd_1092,225,225,strong_peak_scaling,0,0.0944430753588676,True
opxrd_1094,225,225,strong_peak_scaling,0,0.132978543639183,True
opxrd_1100,225,225,strong_peak_scaling,0,0.1204684972763061,True
opxrd_1105,225,225,strong_peak_scaling,0,0.0814310610294342,True
opxrd_1113,225,225,strong_peak_scaling,0,0.1375540792942047,True
opxrd_1117,225,225,strong_peak_scaling,0,0.1467626690864563,True
opxrd_1118,225,225,strong_peak_scaling,0,0.1395231336355209,True
opxrd_1120,225,225,strong_peak_scaling,0,0.1549954116344452,True
opxrd_1123,225,225,strong_peak_scaling,0,0.1320902109146118,True
opxrd_1126,225,225,strong_peak_scaling,0,0.1304437518119812,True
opxrd_1135,225,225,strong_peak_scaling,0,0.1339669674634933,True
opxrd_1138,225,225,strong_peak_scaling,0,0.1493509709835052,True
opxrd_1140,225,225,strong_peak_scaling,0,0.1405209004878997,True
opxrd_1142,225,225,strong_peak_scaling,0,0.0637492090463638,True
opxrd_1145,225,225,strong_peak_scaling,0,0.1323269456624984,True
opxrd_1152,225,225,strong_peak_scaling,0,0.1235242336988449,True
opxrd_1175,225,225,strong_peak_scaling,0,0.1175659224390983,True
opxrd_1180,225,225,strong_peak_scaling,0,0.1404962390661239,True
opxrd_1183,225,225,strong_peak_scaling,0,0.1281010210514068,True
opxrd_1185,225,225,strong_peak_scaling,0,0.1372873187065124,True
opxrd_1188,225,225,strong_peak_scaling,0,0.1310425698757171,True
opxrd_1190,225,225,strong_peak_scaling,0,0.1277242749929428,True
opxrd_aug_source_715_label_52,53,53,strong_peak_scaling,0,0.2302164286375045,True
opxrd_0,225,217,strong_peak_scaling,1,0.3268962502479553,False
opxrd_1,88,88,strong_peak_scaling,1,0.1977606117725372,True
opxrd_7,61,14,strong_peak_scaling,1,0.2592965960502624,False
opxrd_15,221,63,strong_peak_scaling,1,0.2114830464124679,False
opxrd_22,216,227,strong_peak_scaling,1,0.2622220516204834,False
opxrd_28,15,15,strong_peak_scaling,1,0.083310529589653,True
opxrd_32,14,14,strong_peak_scaling,1,0.2213638126850128,True
opxrd_35,2,60,strong_peak_scaling,1,0.3129642307758331,False
opxrd_36,163,163,strong_peak_scaling,1,0.2454555928707122,True
opxrd_37,11,11,strong_peak_scaling,1,0.2581797838211059,True
opxrd_38,13,2,strong_peak_scaling,1,0.116372600197792,False
opxrd_46,148,148,strong_peak_scaling,1,0.1513039767742157,True
opxrd_53,139,139,strong_peak_scaling,1,0.4004983305931091,True
opxrd_61,14,11,strong_peak_scaling,1,0.1789587140083313,False
opxrd_68,60,60,strong_peak_scaling,1,0.1660723537206649,True
opxrd_76,129,129,strong_peak_scaling,1,0.2881315648555755,True
opxrd_83,2,3,strong_peak_scaling,1,0.2374705225229263,False
opxrd_85,203,203,strong_peak_scaling,1,0.109039694070816,True
opxrd_94,15,15,strong_peak_scaling,1,0.347692608833313,True
opxrd_97,15,2,strong_peak_scaling,1,0.0952556505799293,False
opxrd_98,2,14,strong_peak_scaling,1,0.1421573758125305,False
opxrd_106,11,11,strong_peak_scaling,1,0.2541667222976684,True
opxrd_114,33,72,strong_peak_scaling,1,0.2839667499065399,False
opxrd_119,62,62,strong_peak_scaling,1,0.2399929016828537,True
opxrd_120,4,2,strong_peak_scaling,1,0.314749151468277,False
opxrd_124,19,19,strong_peak_scaling,1,0.1241561621427536,True
opxrd_125,224,225,strong_peak_scaling,1,0.2923682332038879,False
opxrd_127,11,11,strong_peak_scaling,1,0.262000560760498,True
opxrd_150,15,15,strong_peak_scaling,1,0.0693329945206642,True
opxrd_152,14,14,strong_peak_scaling,1,0.2027820646762848,True
opxrd_168,227,227,strong_peak_scaling,1,0.3847298324108124,True
opxrd_170,60,60,strong_peak_scaling,1,0.2259605973958969,True
opxrd_178,193,193,strong_peak_scaling,1,0.3609419465065002,True
opxrd_184,14,14,strong_peak_scaling,1,0.1929723024368286,True
opxrd_187,125,125,strong_peak_scaling,1,0.3159325420856476,True
opxrd_189,2,2,strong_peak_scaling,1,0.3686565160751343,True
opxrd_200,74,15,strong_peak_scaling,1,0.1486262679100036,False
opxrd_201,14,65,strong_peak_scaling,1,0.2513438463211059,False
opxrd_203,71,193,strong_peak_scaling,1,0.3748880624771118,False
opxrd_211,62,62,strong_peak_scaling,1,0.3327336609363556,True
opxrd_212,129,129,strong_peak_scaling,1,0.3014023900032043,True
opxrd_213,74,2,strong_peak_scaling,1,0.1100634709000587,False
opxrd_231,4,4,strong_peak_scaling,1,0.301563948392868,True
opxrd_232,148,166,strong_peak_scaling,1,0.3161984980106354,False
opxrd_239,176,176,strong_peak_scaling,1,0.3452136814594269,True
opxrd_247,19,19,strong_peak_scaling,1,0.2286558598279953,True
opxrd_252,36,36,strong_peak_scaling,1,0.2526051700115204,True
opxrd_255,14,15,strong_peak_scaling,1,0.2236116826534271,False
opxrd_264,60,60,strong_peak_scaling,1,0.2272802144289016,True
opxrd_267,221,2,strong_peak_scaling,1,0.122317150235176,False
opxrd_276,15,60,strong_peak_scaling,1,0.3254584372043609,False
opxrd_283,2,2,strong_peak_scaling,1,0.3727160394191742,True
opxrd_285,33,2,strong_peak_scaling,1,0.284678965806961,False
opxrd_286,129,129,strong_peak_scaling,1,0.2875106036663055,True
opxrd_289,33,33,strong_peak_scaling,1,0.0598611757159233,True
opxrd_294,205,225,strong_peak_scaling,1,0.3426061570644378,False
opxrd_304,14,2,strong_peak_scaling,1,0.25566166639328,False
opxrd_309,15,61,strong_peak_scaling,1,0.1293267607688903,False
opxrd_310,62,62,strong_peak_scaling,1,0.3619465827941894,True
opxrd_312,142,61,strong_peak_scaling,1,0.3188439309597015,False
