sample_id,dataset,model_name,uncertainty_source,true_label,pred_label,true_sg,pred_sg,true_crystal_system,pred_crystal_system,class_count_train,class_frequency_group,symmetry_level,correct,top1_label,top1_prob,top2_label,top2_prob,top3_label,top3_prob,top3_hit,predictive_entropy,normalized_predictive_entropy,max_probability,gate_weight
opxrd_37,opxrd,final_gate_fls_model,single_softmax,10,10,11,11,monoclinic,monoclinic,13,Head,Low symmetry,True,10,0.9685075283050536,13,0.0009941406315192,59,0.0007879367331042,True,0.3042831224778934,0.0559541531471605,0.9685075283050536,0.249141663312912
opxrd_373,opxrd,final_gate_fls_model,single_softmax,1,14,2,15,triclinic,monoclinic,52,Head,Low symmetry,False,14,0.2756312787532806,1,0.0584703758358955,175,0.0462474226951599,True,4.13786538222137,0.7609056703957332,0.2756312787532806,0.1855793595314026
opxrd_379,opxrd,final_gate_fls_model,single_softmax,71,71,72,72,orthorhombic,orthorhombic,6,Head,Low symmetry,True,71,0.9732761979103088,13,0.0023926293943077,185,0.0018172591226175,True,0.254460034343415,0.0467922624677206,0.9732761979103088,0.2709504663944244
opxrd_38,opxrd,final_gate_fls_model,single_softmax,12,1,13,2,monoclinic,triclinic,5,Medium,Low symmetry,False,1,0.5261619687080383,13,0.0796147733926773,32,0.0294854138046503,False,2.909072491441373,0.5349448447116164,0.5261619687080383,0.0883460342884063
opxrd_381,opxrd,final_gate_fls_model,single_softmax,160,17,161,18,trigonal,orthorhombic,2,Medium,Medium symmetry,False,17,0.3286665678024292,147,0.1280913054943084,13,0.0607450492680072,False,3.5172420683520027,0.6467802083321323,0.3286665678024292,0.242850050330162
opxrd_392,opxrd,final_gate_fls_model,single_softmax,28,28,29,29,orthorhombic,orthorhombic,4,Medium,Low symmetry,True,28,0.0666172429919242,1,0.0562967248260974,13,0.0486722625792026,True,4.972153243108784,0.9143215758089652,0.0666172429919242,0.2040231227874755
opxrd_408,opxrd,final_gate_fls_model,single_softmax,1,1,2,2,triclinic,triclinic,52,Head,Low symmetry,True,1,0.9118762612342834,162,0.010913792066276,14,0.0085606332868337,True,0.7095429706513783,0.1304767603310067,0.9118762612342834,0.1723727732896804
opxrd_410,opxrd,final_gate_fls_model,single_softmax,11,11,12,12,monoclinic,monoclinic,10,Head,Low symmetry,True,11,0.5441601276397705,226,0.0507496669888496,224,0.0189268924295902,True,2.825514384336036,0.5195794735284067,0.5441601276397705,0.2186174839735031
opxrd_415,opxrd,final_gate_fls_model,single_softmax,13,61,14,62,monoclinic,orthorhombic,109,Head,Low symmetry,False,61,0.6810184717178345,60,0.0353155955672264,87,0.0347453579306602,False,2.095889961116685,0.3854099659189591,0.6810184717178345,0.1937186270952224
opxrd_429,opxrd,final_gate_fls_model,single_softmax,140,226,141,227,tetragonal,cubic,5,Medium,Medium symmetry,False,226,0.2447176575660705,14,0.0765779614448547,229,0.0223031528294086,False,4.372097020557975,0.8039781643831344,0.2447176575660705,0.1609473079442978
opxrd_433,opxrd,final_gate_fls_model,single_softmax,13,10,14,11,monoclinic,monoclinic,109,Head,Low symmetry,False,10,0.3532081842422485,14,0.1446565985679626,124,0.0642197579145431,False,3.3160824801170694,0.6097892825277117,0.3532081842422485,0.2965289950370788
opxrd_435,opxrd,final_gate_fls_model,single_softmax,139,139,140,140,tetragonal,tetragonal,6,Head,Medium symmetry,True,139,0.545391857624054,138,0.0484231561422348,124,0.038929995149374,True,2.835211129334204,0.5213625929805737,0.545391857624054,0.3751557171344757
opxrd_46,opxrd,final_gate_fls_model,single_softmax,147,147,148,148,trigonal,trigonal,23,Head,Medium symmetry,True,147,0.9031935334205629,138,0.002621061168611,12,0.0024754886981099,True,0.8256979530994334,0.1518363205451175,0.9031935334205629,0.1408262103796005
opxrd_464,opxrd,final_gate_fls_model,single_softmax,73,73,74,74,orthorhombic,orthorhombic,29,Head,Low symmetry,True,73,0.83185213804245,14,0.0053856689482927,1,0.0028276927769184,True,1.3528416732674426,0.2487719645882327,0.83185213804245,0.0868914276361465
opxrd_467,opxrd,final_gate_fls_model,single_softmax,59,59,60,60,orthorhombic,orthorhombic,24,Head,Low symmetry,True,59,0.9613444209098816,61,0.0010723256273195,13,0.0008796910988166,True,0.3683321064463154,0.0677320218265168,0.9613444209098816,0.1756379753351211
opxrd_482,opxrd,final_gate_fls_model,single_softmax,13,14,14,15,monoclinic,monoclinic,109,Head,Low symmetry,False,14,0.7838253378868103,204,0.0392559505999088,13,0.0110572930425405,True,1.5022335758297023,0.2762434106771352,0.7838253378868103,0.2918969392776489
opxrd_496,opxrd,final_gate_fls_model,single_softmax,147,147,148,148,trigonal,trigonal,23,Head,Medium symmetry,True,147,0.9833521246910096,138,0.0011471332982182,198,0.0007204068242572,True,0.1690328463345567,0.0310831888856779,0.9833521246910096,0.1276739835739135
opxrd_503,opxrd,final_gate_fls_model,single_softmax,13,13,14,14,monoclinic,monoclinic,109,Head,Low symmetry,True,13,0.9246761202812196,3,0.003743288340047,61,0.0035647260956466,True,0.6407902046645976,0.1178339204456144,0.9246761202812196,0.0372210294008255
opxrd_507,opxrd,final_gate_fls_model,single_softmax,86,185,87,186,tetragonal,hexagonal,3,Medium,Medium symmetry,False,185,0.0486551113426685,192,0.033145111054182,139,0.0275128483772277,False,5.124432475859398,0.9423239685840654,0.0486551113426685,0.3144440948963165
opxrd_511,opxrd,final_gate_fls_model,single_softmax,18,1,19,2,orthorhombic,triclinic,27,Head,Low symmetry,False,1,0.6622436046600342,18,0.0587926544249057,60,0.0196786075830459,True,2.209036140935024,0.4062162420673558,0.6622436046600342,0.2360329180955886
opxrd_512,opxrd,final_gate_fls_model,single_softmax,73,73,74,74,orthorhombic,orthorhombic,29,Head,Low symmetry,True,73,0.9326335787773132,14,0.0107878297567367,126,0.000898435129784,True,0.5793389054565047,0.1065337360023204,0.9326335787773132,0.0571111068129539
opxrd_513,opxrd,final_gate_fls_model,single_softmax,13,13,14,14,monoclinic,monoclinic,109,Head,Low symmetry,True,13,0.3509664833545685,122,0.1388674080371856,91,0.0731937661767005,True,3.359732364461728,0.6178159923024357,0.3509664833545685,0.241173654794693
opxrd_519,opxrd,final_gate_fls_model,single_softmax,147,162,148,163,trigonal,trigonal,23,Head,Medium symmetry,False,162,0.1132509112358093,13,0.0589809715747833,128,0.0559119880199432,False,4.559519524257846,0.8384429989419712,0.1132509112358093,0.2756201326847076
opxrd_529,opxrd,final_gate_fls_model,single_softmax,226,226,227,227,cubic,cubic,13,Head,High symmetry,True,226,0.8028016686439514,61,0.055470522493124,220,0.0441949553787708,True,1.1782832140374837,0.2166726792866133,0.8028016686439514,0.3156844973564148
opxrd_53,opxrd,final_gate_fls_model,single_softmax,138,138,139,139,tetragonal,tetragonal,11,Head,Medium symmetry,True,138,0.989556610584259,139,0.0022990517318248,220,0.0006759270327165,True,0.104109199816536,0.0191444798617971,0.989556610584259,0.3992308676242828
opxrd_531,opxrd,final_gate_fls_model,single_softmax,13,13,14,14,monoclinic,monoclinic,109,Head,Low symmetry,True,13,0.4218197464942932,51,0.2270194739103317,1,0.1321289539337158,True,2.1489143181935364,0.395160532996906,0.4218197464942932,0.0740013122558593
opxrd_535,opxrd,final_gate_fls_model,single_softmax,163,197,164,198,trigonal,cubic,4,Medium,Medium symmetry,False,197,0.3997210264205932,165,0.0380560606718063,13,0.0333997271955013,False,3.649971359839834,0.6711875926212948,0.3997210264205932,0.1740153133869171
opxrd_536,opxrd,final_gate_fls_model,single_softmax,59,61,60,62,orthorhombic,orthorhombic,24,Head,Low symmetry,False,61,0.0592923052608966,199,0.0273813065141439,138,0.0272661969065666,False,5.171629945672159,0.9510030383680084,0.0592923052608966,0.3033035099506378
opxrd_540,opxrd,final_gate_fls_model,single_softmax,193,193,194,194,hexagonal,hexagonal,4,Medium,Medium symmetry,True,193,0.5598255395889282,14,0.0569599196314811,163,0.0214649401605129,True,2.7758696495412565,0.5104503799689732,0.5598255395889282,0.3518285453319549
opxrd_542,opxrd,final_gate_fls_model,single_softmax,57,57,58,58,orthorhombic,orthorhombic,3,Medium,Low symmetry,True,57,0.966598629951477,60,0.002587609225884,1,0.0024768447037786,True,0.3099733305598314,0.0570005167175853,0.966598629951477,0.1279481202363968
opxrd_544,opxrd,final_gate_fls_model,single_softmax,87,87,88,88,tetragonal,tetragonal,11,Head,Medium symmetry,True,87,0.9059613943099976,14,0.0379861406981945,32,0.0078436657786369,True,0.6354221449401788,0.1168467962387992,0.9059613943099976,0.1840001344680786
opxrd_545,opxrd,final_gate_fls_model,single_softmax,13,13,14,14,monoclinic,monoclinic,109,Head,Low symmetry,True,13,0.9547281265258788,61,0.003390749450773,32,0.0028846955392509,True,0.4128473722097064,0.0759178652529536,0.9547281265258788,0.1890683323144912
opxrd_553,opxrd,final_gate_fls_model,single_softmax,61,61,62,62,orthorhombic,orthorhombic,29,Head,Low symmetry,True,61,0.8820912837982178,62,0.0234524849802255,1,0.0037730943877249,True,0.9130471674170442,0.1678988325747383,0.8820912837982178,0.1955396682024002
opxrd_557,opxrd,final_gate_fls_model,single_softmax,62,13,63,14,orthorhombic,monoclinic,10,Head,Low symmetry,False,13,0.2958953082561493,12,0.1811004877090454,69,0.0674185901880264,False,3.3930652323414714,0.6239455218635527,0.2958953082561493,0.0647627338767051
opxrd_558,opxrd,final_gate_fls_model,single_softmax,14,13,15,14,monoclinic,monoclinic,37,Head,Low symmetry,False,13,0.6098954677581787,28,0.0369867794215679,165,0.0259635914117097,False,2.471787251633964,0.4545331377528966,0.6098954677581787,0.2595424354076385
opxrd_560,opxrd,final_gate_fls_model,single_softmax,128,13,129,14,tetragonal,monoclinic,29,Head,Medium symmetry,False,13,0.7395366430282593,145,0.0339474007487297,124,0.012099539861083,False,1.7678103012334263,0.3250799042839767,0.7395366430282593,0.1999012231826782
opxrd_561,opxrd,final_gate_fls_model,single_softmax,61,61,62,62,orthorhombic,orthorhombic,29,Head,Low symmetry,True,61,0.9132344126701356,13,0.0079276654869318,62,0.0058435066603124,True,0.7115000788332477,0.130836649930016,0.9132344126701356,0.1338610053062439
opxrd_564,opxrd,final_gate_fls_model,single_softmax,91,91,92,92,tetragonal,tetragonal,3,Medium,Medium symmetry,True,91,0.6349266171455383,124,0.1199831217527389,13,0.0104597974568605,True,2.1623208516879213,0.3976258397224601,0.6349266171455383,0.3501351177692413
opxrd_576,opxrd,final_gate_fls_model,single_softmax,175,175,176,176,hexagonal,hexagonal,5,Head,Medium symmetry,True,175,0.9481921792030334,14,0.0026138722896575,73,0.0017267656512558,True,0.4614702943599675,0.0848590592643166,0.9481921792030334,0.2233793884515762
opxrd_586,opxrd,final_gate_fls_model,single_softmax,61,12,62,13,orthorhombic,monoclinic,29,Head,Low symmetry,False,12,0.208981305360794,57,0.0761735439300537,14,0.0694128945469856,False,4.074310967999846,0.749218747382816,0.208981305360794,0.2734483778476715
opxrd_588,opxrd,final_gate_fls_model,single_softmax,1,1,2,2,triclinic,triclinic,52,Head,Low symmetry,True,1,0.805711567401886,147,0.0050808126106858,4,0.0042805913835763,True,1.5213132058021768,0.279751934346727,0.805711567401886,0.1704881638288498
opxrd_600,opxrd,final_gate_fls_model,single_softmax,13,18,14,19,monoclinic,orthorhombic,109,Head,Low symmetry,False,18,0.2097094804048538,59,0.1346433013677597,166,0.0904512852430343,False,3.9636197173514582,0.7288639043655842,0.2097094804048538,0.3148850202560425
opxrd_608,opxrd,final_gate_fls_model,single_softmax,18,18,19,19,orthorhombic,orthorhombic,27,Head,Low symmetry,True,18,0.7008900046348572,3,0.0275566428899765,185,0.0272570978850126,True,1.9203379063280408,0.3531279698655757,0.7008900046348572,0.3148205578327179
opxrd_61,opxrd,final_gate_fls_model,single_softmax,13,13,14,14,monoclinic,monoclinic,109,Head,Low symmetry,True,13,0.1874383389949798,10,0.1180339008569717,1,0.0209933687001466,True,4.481275390412012,0.8240548060891296,0.1874383389949798,0.2225469499826431
opxrd_613,opxrd,final_gate_fls_model,single_softmax,122,61,123,62,tetragonal,orthorhombic,3,Medium,Medium symmetry,False,61,0.1196341216564178,13,0.097221203148365,192,0.0611952282488346,False,4.554994550137332,0.8376109084439365,0.1196341216564178,0.3316488564014435
opxrd_618,opxrd,final_gate_fls_model,single_softmax,128,128,129,129,tetragonal,tetragonal,29,Head,Medium symmetry,True,128,0.8898829221725464,1,0.0050630308687686,10,0.0017153938533738,True,0.9265915902694976,0.1703894955612506,0.8898829221725464,0.2079869955778122
opxrd_619,opxrd,final_gate_fls_model,single_softmax,13,13,14,14,monoclinic,monoclinic,109,Head,Low symmetry,True,13,0.4733374714851379,185,0.0537845119833946,224,0.0258720945566892,True,3.320357242642621,0.6105753620022307,0.4733374714851379,0.2328220903873443
opxrd_624,opxrd,final_gate_fls_model,single_softmax,13,25,14,26,monoclinic,orthorhombic,109,Head,Low symmetry,False,25,0.1769182235002517,14,0.0746459066867828,187,0.0505768582224845,False,4.373987543280052,0.804325809684845,0.1769182235002517,0.2953314185142517
opxrd_627,opxrd,final_gate_fls_model,single_softmax,73,73,74,74,orthorhombic,orthorhombic,29,Head,Low symmetry,True,73,0.9177299737930298,14,0.0179926715791225,224,0.0008741591009311,True,0.6721100253518699,0.1235932738695117,0.9177299737930298,0.0596348829567432
opxrd_629,opxrd,final_gate_fls_model,single_softmax,128,128,129,129,tetragonal,tetragonal,29,Head,Medium symmetry,True,128,0.894201397895813,1,0.0054228086955845,10,0.0016155485063791,True,0.8937211305624874,0.1643449975244025,0.894201397895813,0.2094651758670807
opxrd_631,opxrd,final_gate_fls_model,single_softmax,165,165,166,166,trigonal,trigonal,12,Head,Medium symmetry,True,165,0.9512407779693604,1,0.0036117492709308,13,0.003216459415853,True,0.4271279445688328,0.0785438976345876,0.9512407779693604,0.2645194828510284
opxrd_632,opxrd,final_gate_fls_model,single_softmax,165,165,166,166,trigonal,trigonal,12,Head,Medium symmetry,True,165,0.9700521230697632,13,0.0019722590222954,61,0.0006711946916766,True,0.2885573029263614,0.0530623564928292,0.9700521230697632,0.2335021346807479
opxrd_633,opxrd,final_gate_fls_model,single_softmax,197,226,198,227,cubic,cubic,3,Medium,High symmetry,False,226,0.9881183505058287,14,0.0017919901292771,193,0.0011762109352275,False,0.1116853768360865,0.0205376513455449,0.9881183505058287,0.301871508359909
opxrd_634,opxrd,final_gate_fls_model,single_softmax,192,192,193,193,hexagonal,hexagonal,6,Head,Medium symmetry,True,192,0.8972421288490295,45,0.0198375731706619,165,0.0033301236107945,True,0.7995262168651848,0.1470236404153327,0.8972421288490295,0.3525143563747406
opxrd_635,opxrd,final_gate_fls_model,single_softmax,1,1,2,2,triclinic,triclinic,52,Head,Low symmetry,True,1,0.5584524273872375,91,0.0204959101974964,59,0.0125695690512657,True,2.9583856003023112,0.5440129560905773,0.5584524273872375,0.3686618208885193
opxrd_642,opxrd,final_gate_fls_model,single_softmax,139,139,140,140,tetragonal,tetragonal,6,Head,Medium symmetry,True,139,0.941295087337494,1,0.0055824746377766,61,0.0043252706527709,True,0.5061652733576778,0.0930779498796799,0.941295087337494,0.2940672934055328
opxrd_646,opxrd,final_gate_fls_model,single_softmax,18,18,19,19,orthorhombic,orthorhombic,27,Head,Low symmetry,True,18,0.9834761619567872,13,0.0053726295009255,163,0.0026336018927395,True,0.1335046482279641,0.0245499634418534,0.9834761619567872,0.0386565886437892
opxrd_651,opxrd,final_gate_fls_model,single_softmax,13,18,14,19,monoclinic,orthorhombic,109,Head,Low symmetry,False,18,0.968822419643402,42,0.0109340818598866,163,0.0102871423587203,False,0.1972939141998765,0.036280072980205,0.968822419643402,0.0105668436735868
opxrd_666,opxrd,final_gate_fls_model,single_softmax,13,59,14,60,monoclinic,orthorhombic,109,Head,Low symmetry,False,59,0.410163402557373,166,0.2678945660591125,192,0.0392726100981235,False,2.420165390952461,0.4450404735696439,0.410163402557373,0.287971019744873
opxrd_667,opxrd,final_gate_fls_model,single_softmax,1,1,2,2,triclinic,triclinic,52,Head,Low symmetry,True,1,0.8726428151130676,13,0.0156077165156602,18,0.0119994794949889,True,0.9385561149096404,0.1725896335071078,0.8726428151130676,0.2036332190036773
opxrd_670,opxrd,final_gate_fls_model,single_softmax,14,18,15,19,monoclinic,orthorhombic,37,Head,Low symmetry,False,18,0.1177599057555198,160,0.1063646078109741,128,0.0655186623334884,False,4.570950245901097,0.8405449766796798,0.1177599057555198,0.1719216555356979
opxrd_676,opxrd,final_gate_fls_model,single_softmax,13,13,14,14,monoclinic,monoclinic,109,Head,Low symmetry,True,13,0.149514839053154,8,0.018665887415409,18,0.0180186051875352,True,4.95708676544167,0.9115510245147992,0.149514839053154,0.1480577439069748
opxrd_677,opxrd,final_gate_fls_model,single_softmax,18,1,19,2,orthorhombic,triclinic,27,Head,Low symmetry,False,1,0.661434531211853,18,0.0960313156247139,13,0.0422560274600982,True,1.9912543720107971,0.3661686891442356,0.661434531211853,0.1396367400884628
opxrd_68,opxrd,final_gate_fls_model,single_softmax,59,59,60,60,orthorhombic,orthorhombic,24,Head,Low symmetry,True,59,0.9555423855781556,61,0.0013744242023676,13,0.0008456884534098,True,0.4176001745050758,0.0767918507219722,0.9555423855781556,0.1735742837190628
opxrd_683,opxrd,final_gate_fls_model,single_softmax,1,1,2,2,triclinic,triclinic,52,Head,Low symmetry,True,1,0.7836753129959106,11,0.076969489455223,13,0.0113284001126885,True,1.3538019548632094,0.2489485492868397,0.7836753129959106,0.1694186180830001
opxrd_691,opxrd,final_gate_fls_model,single_softmax,25,25,26,26,orthorhombic,orthorhombic,5,Medium,Low symmetry,True,25,0.8090028762817383,1,0.0068153459578752,14,0.0066694254055619,True,1.4684427768968995,0.2700296728823672,0.8090028762817383,0.2941548228263855
opxrd_695,opxrd,final_gate_fls_model,single_softmax,147,147,148,148,trigonal,trigonal,23,Head,Medium symmetry,True,147,0.9779661297798156,138,0.0015709373401477,198,0.0007715405081398,True,0.2176720832989979,0.0400273830030072,0.9779661297798156,0.1181548908352851
opxrd_7,opxrd,final_gate_fls_model,single_softmax,60,128,61,129,orthorhombic,tetragonal,11,Head,Low symmetry,False,128,0.1898602545261383,1,0.1072959527373313,13,0.1023629829287529,False,4.222249528015546,0.7764229405568566,0.1898602545261383,0.2806349396705627
opxrd_707,opxrd,final_gate_fls_model,single_softmax,190,190,191,191,hexagonal,hexagonal,5,Head,Medium symmetry,True,190,0.9294925332069396,14,0.0014606934273615,13,0.0014096440281718,True,0.6273071711208342,0.1153545462442048,0.9294925332069396,0.2966248095035553
opxrd_708,opxrd,final_gate_fls_model,single_softmax,44,44,45,45,orthorhombic,orthorhombic,3,Medium,Low symmetry,True,44,0.9656900763511658,174,0.0025842180475592,147,0.0014421730302274,True,0.3202613626287669,0.0588923670354087,0.9656900763511658,0.1959261745214462
opxrd_710,opxrd,final_gate_fls_model,single_softmax,8,13,9,14,monoclinic,monoclinic,2,Tail,Low symmetry,False,13,0.8878793716430664,14,0.0274967737495899,124,0.0094652902334928,False,0.7922209090845609,0.1456802786573243,0.8878793716430664,0.1774760484695434
opxrd_727,opxrd,final_gate_fls_model,single_softmax,1,161,2,162,triclinic,trigonal,52,Head,Low symmetry,False,161,0.0686666741967201,13,0.0614590607583522,8,0.0609624236822128,False,4.942628540693843,0.9088923239099546,0.0686666741967201,0.1859868913888931
opxrd_730,opxrd,final_gate_fls_model,single_softmax,13,13,14,14,monoclinic,monoclinic,109,Head,Low symmetry,True,13,0.2518596947193146,8,0.0628514215350151,161,0.0356748588383197,True,4.308963627788653,0.7923686623544075,0.2518596947193146,0.2878497838973999
opxrd_735,opxrd,final_gate_fls_model,single_softmax,61,61,62,62,orthorhombic,orthorhombic,29,Head,Low symmetry,True,61,0.4431109130382538,62,0.1401043683290481,139,0.0488677881658077,True,2.817618208234093,0.518127457907931,0.4431109130382538,0.2053060084581375
opxrd_738,opxrd,final_gate_fls_model,single_softmax,60,1,61,2,orthorhombic,triclinic,11,Head,Low symmetry,False,1,0.2409870475530624,13,0.0547658056020736,12,0.0514861866831779,False,4.206257095905484,0.7734821169311656,0.2409870475530624,0.2180025726556778
opxrd_740,opxrd,final_gate_fls_model,single_softmax,3,13,4,14,monoclinic,monoclinic,14,Head,Low symmetry,False,13,0.0939475372433662,18,0.0786796137690544,10,0.0681396648287773,False,4.4385725192961605,0.8162022411135175,0.0939475372433662,0.3213808238506317
opxrd_742,opxrd,final_gate_fls_model,single_softmax,220,220,221,221,cubic,cubic,14,Head,High symmetry,True,220,0.6686957478523254,1,0.006166620645672,18,0.0060912994667887,True,2.396725751687911,0.440730194529379,0.6686957478523254,0.1582246273756027
opxrd_743,opxrd,final_gate_fls_model,single_softmax,71,71,72,72,orthorhombic,orthorhombic,6,Head,Low symmetry,True,71,0.9406120777130128,14,0.0042563290335237,197,0.0037162178196012,True,0.5178999376237196,0.0952358191565745,0.9406120777130128,0.2461617588996887
opxrd_745,opxrd,final_gate_fls_model,single_softmax,73,73,74,74,orthorhombic,orthorhombic,29,Head,Low symmetry,True,73,0.9206548929214478,14,0.0185190849006176,224,0.0008854310726746,True,0.646225712011568,0.1188334474915056,0.9206548929214478,0.059559691697359
opxrd_749,opxrd,final_gate_fls_model,single_softmax,62,13,63,14,orthorhombic,monoclinic,10,Head,Low symmetry,False,13,0.5144578218460083,51,0.2931879162788391,56,0.0502319261431694,False,1.7149670977045506,0.3153626492520085,0.5144578218460083,0.1479015499353408
opxrd_752,opxrd,final_gate_fls_model,single_softmax,35,35,36,36,orthorhombic,orthorhombic,6,Head,Low symmetry,True,35,0.8670299053192139,42,0.0611693933606147,18,0.0183839201927185,True,0.7372715549166176,0.1355757268392259,0.8670299053192139,0.1213420927524566
opxrd_755,opxrd,final_gate_fls_model,single_softmax,4,199,5,200,monoclinic,cubic,3,Medium,Low symmetry,False,199,0.0458408631384372,11,0.0407820902764797,124,0.0344170741736888,False,5.015065255413597,0.9222125994346044,0.0458408631384372,0.3391844034194946
opxrd_756,opxrd,final_gate_fls_model,single_softmax,166,166,167,167,trigonal,trigonal,5,Medium,Medium symmetry,True,166,0.8957661390304565,138,0.0104788914322853,229,0.009291891939938,True,0.8077095133230028,0.1485284541543287,0.8957661390304565,0.4068204760551452
opxrd_76,opxrd,final_gate_fls_model,single_softmax,128,128,129,129,tetragonal,tetragonal,29,Head,Medium symmetry,True,128,0.9870952367782592,1,0.0005735072190873,14,0.0004578650987241,True,0.1350172698102965,0.0248281170869925,0.9870952367782592,0.2691982090473175
opxrd_760,opxrd,final_gate_fls_model,single_softmax,13,10,14,11,monoclinic,monoclinic,109,Head,Low symmetry,False,10,0.6191540956497192,122,0.0416969060897827,1,0.0382311232388019,False,2.3416471778657675,0.4306018807087683,0.6191540956497192,0.2659824192523956
opxrd_773,opxrd,final_gate_fls_model,single_softmax,165,165,166,166,trigonal,trigonal,12,Head,Medium symmetry,True,165,0.7500973343849182,13,0.0211403835564851,190,0.0204868502914905,True,1.7422872275296597,0.320386505704466,0.7500973343849182,0.2625622153282165
opxrd_779,opxrd,final_gate_fls_model,single_softmax,1,69,2,70,triclinic,orthorhombic,52,Head,Low symmetry,False,69,0.1913391798734665,0,0.0810351967811584,197,0.0790425986051559,False,3.987799609229139,0.7333103073148763,0.1913391798734665,0.2826755046844482
opxrd_781,opxrd,final_gate_fls_model,single_softmax,73,73,74,74,orthorhombic,orthorhombic,29,Head,Low symmetry,True,73,0.9280616044998168,14,0.0121699897572398,126,0.0009007643675431,True,0.6114507870283821,0.1124387402782208,0.9280616044998168,0.0570176728069782
opxrd_782,opxrd,final_gate_fls_model,single_softmax,12,12,13,13,monoclinic,monoclinic,5,Medium,Low symmetry,True,12,0.4120181798934936,14,0.0459952130913734,2,0.0219459123909473,True,3.6350513474075674,0.6684439745928145,0.4120181798934936,0.1831152588129043
opxrd_787,opxrd,final_gate_fls_model,single_softmax,216,216,217,217,cubic,cubic,2,Medium,High symmetry,True,216,0.6817160248756409,13,0.0587280094623565,14,0.0335394330322742,True,1.9542684538374755,0.3593674058101304,0.6817160248756409,0.2166827023029327
opxrd_797,opxrd,final_gate_fls_model,single_softmax,11,163,12,164,monoclinic,trigonal,10,Head,Low symmetry,False,163,0.1486350148916244,165,0.0498436503112316,226,0.0434468984603881,False,4.657791379497008,0.8565140585305855,0.1486350148916244,0.2597846388816833
opxrd_801,opxrd,final_gate_fls_model,single_softmax,87,87,88,88,tetragonal,tetragonal,11,Head,Medium symmetry,True,87,0.8307314515113831,14,0.1095457822084426,32,0.0107546616345644,True,0.8345895631221666,0.1534713849709237,0.8307314515113831,0.2169679105281829
opxrd_803,opxrd,final_gate_fls_model,single_softmax,124,124,125,125,tetragonal,tetragonal,13,Head,Medium symmetry,True,124,0.9544276595115662,13,0.0029944097623229,91,0.0025992048904299,True,0.413912113528642,0.0761136588886199,0.9544276595115662,0.3233843445777893
opxrd_805,opxrd,final_gate_fls_model,single_softmax,138,138,139,139,tetragonal,tetragonal,11,Head,Medium symmetry,True,138,0.432030975818634,91,0.1199015080928802,126,0.0287256054580211,True,3.226910561414383,0.5933915962055636,0.432030975818634,0.3705779314041137
opxrd_808,opxrd,final_gate_fls_model,single_softmax,128,175,129,176,tetragonal,hexagonal,29,Head,Medium symmetry,False,175,0.1147489473223686,14,0.0561322048306465,10,0.044201835989952,False,4.798947624898474,0.8824710623517411,0.1147489473223686,0.2217262387275695
opxrd_809,opxrd,final_gate_fls_model,single_softmax,61,35,62,36,orthorhombic,orthorhombic,29,Head,Low symmetry,False,35,0.1536702662706375,42,0.1398805677890777,18,0.1047789305448532,False,3.92148601699224,0.7211160033208014,0.1536702662706375,0.1382975876331329
opxrd_816,opxrd,final_gate_fls_model,single_softmax,13,13,14,14,monoclinic,monoclinic,109,Head,Low symmetry,True,13,0.4461946189403534,1,0.0589025765657424,28,0.0224169045686721,True,3.415984064892956,0.6281600305622171,0.4461946189403534,0.2184218019247055
opxrd_817,opxrd,final_gate_fls_model,single_softmax,13,25,14,26,monoclinic,orthorhombic,109,Head,Low symmetry,False,25,0.0995677858591079,14,0.0952735468745231,13,0.0441466122865676,True,4.517859700795833,0.8307822383874764,0.0995677858591079,0.3064878582954407
opxrd_818,opxrd,final_gate_fls_model,single_softmax,190,190,191,191,hexagonal,hexagonal,5,Head,Medium symmetry,True,190,0.9453086256980896,165,0.0013707926264032,13,0.0011126899626106,True,0.5000051242920154,0.0919451695880144,0.9453086256980896,0.2830913662910461
opxrd_823,opxrd,final_gate_fls_model,single_softmax,13,13,14,14,monoclinic,monoclinic,109,Head,Low symmetry,True,13,0.2008589655160904,18,0.082245297729969,0,0.0780022665858268,True,4.236841821913385,0.7791062949305038,0.2008589655160904,0.181426003575325
opxrd_824,opxrd,final_gate_fls_model,single_softmax,13,13,14,14,monoclinic,monoclinic,109,Head,Low symmetry,True,13,0.9188855290412904,18,0.0051696924492716,197,0.0034099265467375,True,0.6906792993457291,0.1270079489669105,0.9188855290412904,0.2272514253854751
opxrd_826,opxrd,final_gate_fls_model,single_softmax,124,124,125,125,tetragonal,tetragonal,13,Head,Medium symmetry,True,124,0.9423884749412536,13,0.0082144076004624,91,0.0067109577357769,True,0.4865478877184602,0.0894705391515892,0.9423884749412536,0.3361448645591736
opxrd_83,opxrd,final_gate_fls_model,single_softmax,1,1,2,2,triclinic,triclinic,52,Head,Low symmetry,True,1,0.1559490114450454,18,0.1550666391849517,2,0.0929407179355621,True,4.165372472021294,0.7659639066290276,0.1559490114450454,0.213111326098442
opxrd_831,opxrd,final_gate_fls_model,single_softmax,222,165,223,166,cubic,trigonal,1,Tail,High symmetry,False,165,0.5418854355812073,166,0.2205804288387298,175,0.022856643423438,False,2.0985513480811053,0.3858993642548849,0.5418854355812073,0.2540427148342132
